Type_L,Type_M,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Rotational power
1,0,-0.953058193403159,-1.5537004566706243,0.6158036532891129,-0.589334461267829,0.47214817463494363,-0.3936287100952165,-0.3621850082900536
1,0,-0.0055665136187112016,0.9392949908127634,0.3604611063166795,-0.12912794560211643,1.2114342135246419,1.4011447131745747,0.20551100681379936
0,1,0.3933773515536983,0.26551243743887276,-0.11691843802308721,-0.39924916131894794,-0.770481550307315,-0.3936287100952165,-0.5201877719691699
1,0,-1.601341974308321,-1.3515656906584494,-0.9329044033480374,1.4515813908148956,-0.3457853152004672,1.2017254439223881,1.4410691675394154
1,0,1.1413970987519555,0.8045384801379929,1.215303546180913,-1.5597699399542229,-0.6289161386050324,-1.0915961524778972,-1.6685952431923723
1,0,-1.3021340754290351,-0.4082701159350179,-0.4055665346006206,0.5511773384254582,-0.8648584914421701,1.9994025209311905,0.6577487253417434
1,0,-1.0029261765497208,-0.5430266266097884,0.699067527301863,-0.3392222244929853,-1.3524726873055881,1.2017254439223881,0.09452798950598196
1,0,-1.0029261765497208,-0.2735136052602091,-0.017001789207787204,-0.2691907981960295,0.18901735123037833,1.6005639824268176,-0.26175505126507215
0,1,0.9917931493122984,0.4002689481136815,-0.8163349797301873,2.0518507590745205,-1.5412265695752982,-1.3907250563561486,2.369005621020385
1,0,-0.7535862608169684,-0.4082701159350179,0.0496093100024128,-0.2291728403120539,-1.0221533933335953,0.9025965400440803,-0.15751426691573212
0,1,0.34350936840713653,1.613077544186654,-0.9329044033480374,2.171904632726446,-0.09411347217418692,1.7002736170528827,2.405618877390555
1,0,0.9419251661657366,-0.07137883924807259,-0.9162516285454874,0.8513120225552707,1.1327867625789292,-1.9889828641127645,0.6514950599889522
0,1,0.1939054189674794,0.19813418210150666,-0.011450864273603869,-0.49929405602888544,-1.1794482952250205,-0.09449980621685183,-0.6035374054993408
1,0,-1.3520020585755685,-0.6777831372845589,0.0496093100024128,-0.25918630872503556,0.9912213508766465,1.7002736170528827,-0.20289242613192443
0,1,1.2910010481916128,1.545699288849288,0.14952595881771283,-0.3392222244929853,-0.9749649227661678,-0.2939190754690949,-0.25952718298313926
1,0,0.1440374358209459,0.13075592676410228,-0.2612424863118539,1.2314826224530329,-1.6670624910884384,-0.09449980621690851,1.7647061208984753
0,0,-1.3520020585755685,-0.9472961586340998,-0.9051497786771207,1.351536496104958,0.06318142971723822,1.3014350785485098,1.3332422969643352
1,0,-1.3520020585755685,-1.2841874353210452,-0.39446468473225393,0.9813703856781891,-1.6985214714667234,0.8028869054180154,1.2834474865927343
1,0,-1.7010779406014163,-1.6210787120079904,1.498400717824263,-1.4897385136572663,-0.3457853152004672,1.0023061746702018,-1.423265905672794
1,0,1.241133065045051,0.19813418210150666,-0.744172955585804,1.7417115854737142,0.6923610372829389,-2.188402133364951,2.020266064081136
1,0,-0.953058193403159,-0.3408918605976135,-0.40001560966643723,0.1810112279986892,-0.9435059423878827,1.4011447131745747,0.1318154691719996
1,0,-0.40451037879112073,-1.014674413971504,0.02740561026567947,0.16100224905670216,0.5979840961480837,-0.6927576139734678,0.41614227297749934
0,1,0.04430146952785062,0.8719167354753973,0.6158036532891129,-0.6193479296808106,-1.1008008442793078,1.2017254439223881,-0.4105532012530491
1,0,0.8421891998726413,0.4002689481136815,1.132039672168163,-1.3796891294763354,-0.5817276680376049,-1.0915961524778406,-1.3977919907122838
1,0,1.1912650818984891,0.19813418210150666,-0.9162516285454874,1.1214332382721022,0.8653854293635065,-2.0886924987388293,1.0139926807043425
0,1,1.241133065045051,0.19813418210150666,-0.511034108350104,-0.07910549824714767,1.006950841065789,-2.188402133364951,-0.31749084372182357
1,0,-1.3520020585755685,-1.1494309246462746,-0.794131279993454,0.591195296309433,-0.6918340993616025,1.0023061746702018,0.4010943907223454
0,1,-1.0527941596962826,-1.014674413971504,-0.4999322584817373,0.08096633328875173,0.7710084882286514,0.603467636165829,-0.08329107625979187
1,0,-1.3021340754290351,-0.47564837127238396,-1.1493904757811872,1.3215230276919772,0.11036990028466577,1.8996928863051257,1.0641783451604927
1,0,0.9419251661657366,0.33289069277627714,-1.1049830763077206,1.5716352644668208,1.5102945271183497,-1.3907250563561486,1.4331055155667203
1,0,0.5429813009933554,0.7371602248006268,0.9544100742742962,-1.0895589348175165,0.975491860687504,0.005209828409213037,-0.994870286302366
1,0,0.34350936840713653,0.535025458788452,0.38266480605341285,-0.04909202983416672,1.4788355467400645,0.10491946303533459,0.3463357334769669
0,1,1.0915291156053937,0.4002689481136815,0.17172965855444616,-0.5393120139128602,0.8653854293635065,-1.590144325608335,-0.5520423798599503
1,0,0.7424532335795461,0.4676472034510476,0.16062780868607948,-0.6893793559777665,-1.1008008442793078,-0.7924672485995893,-0.7886263572377338
0,1,1.7398128965105557,1.0740515014875722,0.1273222590809795,-0.5793299717968351,-0.015466021228474349,-1.889273229486643,-0.6401408905173969
0,0,-0.8034542439635303,-1.418943945995854,0.36601203125086285,-0.8994736348686354,-1.415390648062158,-0.49333834472128135,-0.998300030894288
1,0,1.0416611324588603,0.8045384801379929,0.06071115987077948,-0.5193030349708732,1.0855982920115017,-0.8921768832257109,-0.5893689449344237
0,0,-0.40451037879112073,0.33289069277627714,-1.1660432505837373,0.8913299804392455,-1.226636765792448,1.3014350785485098,0.49017980794327914
1,0,0.1939054189674794,-0.07137883924807259,0.7878823262487963,-1.1395813821724852,1.5417535074966346,-0.49333834472128135,-1.1623024047712378
1,0,0.1440374358209459,0.7371602248006268,-0.3278535855220539,0.6612267226063896,1.2114342135246419,0.8028869054180154,0.879069850717871
0,1,-0.8533222271100637,-0.5430266266097884,-0.9995155025582373,1.1414422172140892,-1.3682021774947306,0.9025965400440803,0.9655072315159817
1,0,-0.1053024799118065,-0.4082701159350179,-0.3278535855220539,0.09097082275974562,-1.6670624910884384,-0.3936287100952165,0.054758586403075134
1,0,0.34350936840713653,0.06337767142673618,1.0099193236161297,-0.7694152717457169,0.975491860687504,-0.5930479793473462,-0.42830774804370775
1,0,-1.3021340754290351,-1.1494309246462746,1.4539933183507963,-1.3096577031793792,-1.5254970793861558,0.9025965400441369,-1.1261190878940734
1,0,1.241133065045051,1.0066732461501677,2.4753635062405297,-2.1200213503298726,1.2900816644703543,-0.9918865178517757,-2.213563093279674
1,0,1.6400769302174603,1.1414297568249383,-0.0003490144052372012,-0.1491369245441042,1.7776958603337722,-1.5901443256083916,-0.07036357741331845
0,1,0.293641385260603,0.4676472034510476,-0.8385386794669206,0.2910606121796206,1.2900816644703543,0.10491946303527791,-0.04166511625527516
1,0,-0.6039823113773113,-0.20613534992284305,1.115386897365613,-1.149585871643479,0.6923610372829389,0.9025965400440803,-1.014422761881953
0,1,-1.2023981091359115,-0.5430266266097884,-0.5387887330210206,0.8112940646712958,-1.6985214714667234,1.600563982426761,0.9173930937079446
1,0,-1.3021340754290351,-1.1494309246462746,-0.960659028018954,0.5511773384254582,-1.5254970793861558,0.9025965400441369,0.21315220416674088
1,0,-0.5042463450842161,-0.8125396479593293,-1.2715108243332207,1.0714107909171333,0.06318142971723822,-0.19420944084297337,0.6298026582964575
0,1,0.8920571830192031,-0.2735136052602091,-0.5720942826261206,0.9013344699102395,1.6675894290097748,-2.188402133364951,1.0154779262256302
1,0,1.1413970987519555,0.535025458788452,-0.41111745953480394,0.38110101741856417,-1.5884150401427257,-1.49043469098227,0.4099472357373896
1,0,-0.15517046305836832,0.7371602248006268,0.3549101813824962,-0.8594556769846605,0.5193366452023711,1.4011447131746313,-0.9417043594515275
0,0,1.7398128965105557,1.545699288849288,-0.8496405293352873,0.9013344699102395,-1.1479893148467355,-1.191305787103962,0.7760797994390902
0,1,0.3933773515536983,0.19813418210150666,1.8259052889410796,-1.549765450483229,-0.20421990349818453,-0.49333834472128135,-1.3880792667112298
0,1,1.390737014484708,1.4783210335118835,-0.48327948367918727,1.0313928330331579,-0.7547520601181725,-0.5930479793474029,1.2765293692962087
1,0,2.03902079538987,2.2194818422231783,1.0709794978921463,-1.149585871643479,0.3777712335000885,-0.7924672485995893,-1.0367014447012717
0,1,0.4432453347002318,0.7371602248006268,0.038507460134046136,-0.2291728403120539,0.39350072368923106,0.20462909766145612,-0.16488186640948943
0,0,0.49311331784679363,-0.0040005839106682,-1.8155014678831873,2.7921829799280586,-1.226636765792448,-0.9918865178517757,2.181278404211283
1,0,-0.055434496765273025,-0.0040005839106682,-0.760825730388354,0.4711414226575085,1.5102945271183497,0.10491946303533459,0.26361146648207534
1,0,0.4432453347002318,0.4676472034510476,-0.39446468473225393,-0.37924018237696017,1.5732124878749196,-0.19420944084297337,-0.6673834202104932
1,0,-0.40451037879112073,0.26551243743887276,-0.37226098499552057,0.3310785700635955,-1.195177785414163,1.2017254439223881,0.36798904976100644
0,1,-0.055434496765273025,0.33289069277627714,0.20503520815954615,-0.059096519305160605,1.1799752331463567,0.603467636165829,0.20742619182809083
1,0,0.34350936840713653,0.13075592676410228,0.5713962538156462,-0.7394018033327352,-1.289554726549018,-0.49333834472128135,-0.6295096594176515
0,0,-0.8533222271100637,-1.418943945995854,-0.660909081573054,-0.07910549824714767,1.0698688018223592,-0.3936287100952165,-0.42091083449360817
1,0,0.34350936840713653,1.2761862674997086,-0.777478505190904,1.0213883435621647,1.7934253505229147,1.2017254439223881,1.0023647716889963
0,1,1.241133065045051,0.26551243743887276,0.23278983283046284,-0.7293973138617413,1.1485162527680717,-2.088692498738886,-0.8083742598595948
1,0,-0.7037182776704066,-0.4082701159350179,-0.511034108350104,0.02093939646278981,1.0226803312549315,0.8028869054179587,-0.176099378636059
0,1,1.6899449133639939,1.2088080121623426,-1.2382052747281207,1.0914197698591206,-0.6131866484158899,-1.590144325608335,0.6852453101897968
1,0,0.09416945267438409,1.0740515014875722,0.005201910528946133,-0.2291728403120539,-0.5817276680376049,1.4011447131746313,-0.1869846648907607
1,0,-1.2522660922824733,-1.0820526693089085,1.1542433719048963,-0.8994736348686354,-0.9906944129553102,0.9025965400440803,-0.5681651108476152
1,0,-1.2522660922824733,-0.8799179032967337,1.231956320983463,-1.3796891294763354,0.881114919552649,1.2017254439223881,-1.3517102941439034
1,0,-0.40451037879112073,0.19813418210150666,-0.4222193094031706,-0.10911896666012935,0.8181969587960789,1.1020158092963233,-0.2990913876916585
1,0,0.1440374358209459,1.1414297568249383,-1.143839550847004,1.5216128171118521,-1.415390648062158,1.4011447131745747,1.3298809518372103
1,0,1.6899449133639939,1.8825905655362332,-0.993964577624054,1.0814152803881265,-0.21994939368732705,-0.5930479793473462,0.8907954732543546
1,0,-1.601341974308321,-1.418943945995854,-0.927353478413854,0.9013344699102395,0.5036071550132286,1.1020158092962666,0.7090483239388591
1,0,-0.1053024799118065,0.19813418210150666,-0.08361288841798721,-0.5793299717968351,1.3844586056052095,0.5037580015397074,-0.7671293825875138
0,1,0.49311331784679363,0.6024037141258181,-0.13357121282563722,0.1810112279986892,0.975491860687504,-0.09449980621690851,0.32786787798200456
0,0,0.3933773515536983,1.2761862674997086,-0.5998489072970373,0.8513120225552707,-1.3052842167381606,1.1020158092962666,0.9216240891731927
0,0,0.4432453347002318,0.4676472034510476,0.3882157309875962,-1.1295768927014918,-1.0850713540901653,-0.19420944084297337,-1.3477919819462953
1,0,-0.7535862608169684,-1.216809179983679,-0.5276868831526539,0.05095286487577077,0.975491860687504,-0.2939190754690949,-0.14555413192851943
0,1,-0.0055665136187112016,0.9392949908127634,1.8037015892043464,-1.669819324135154,-1.6670624910884384,1.4011447131745747,-1.616220795862745
0,1,0.8920571830192031,0.7371602248006268,0.6879656774334962,-0.8394466980426727,1.431647076172637,-0.6927576139734678,-0.7251125684984477
0,1,0.3933773515536983,0.535025458788452,-0.43332115927153725,0.13098878064372046,-0.8648584914421701,0.005209828409213037,0.035929190879904815
0,1,-1.0527941596962826,-0.6777831372845589,-0.07806196348380388,-0.1491369245441042,0.07891091990638074,1.1020158092963233,-0.1230311653063572
1,0,-0.3546423956445589,0.33289069277627714,-0.05585826374707054,0.13098878064372046,-1.4311201382513006,1.2017254439223881,0.31034784364207574
0,0,0.9419251661657366,0.6697819694632224,-1.127186776044454,2.361989932675327,0.04745193952809571,-0.8921768832256541,2.4426425305495023
1,0,-0.6039823113773113,-1.0820526693089085,-0.3056498857853206,-0.07910549824714767,-1.5726855499535832,-0.3936287100952165,-0.17576715266419182
1,0,-1.4517380248686638,-0.8799179032967337,-0.3611591351271539,0.23103367535365796,-0.6918340993616025,1.600563982426761,0.2324213105350286
1,0,-0.0055665136187112016,0.9392949908127634,-0.35005728525878727,-0.09911447718913546,-0.25140837406561206,1.4011447131745747,-0.23525514433261882
0,0,0.09416945267438409,1.0066732461501677,-0.5942979823628539,0.3610920384765771,0.29912378255437594,1.3014350785485098,0.2407269598317052
1,0,0.6427172672864507,0.26551243743887276,-0.1779786122991039,-0.08910998771814158,1.3529996252269245,-0.8921768832257109,-0.10239406964214567
0,1,-0.4543783619376542,-0.9472961586340998,-0.22238601177257056,0.5111593805414834,1.2114342135246419,-0.49333834472128135,0.7458765500555321
0,0,-1.0527941596962826,-1.0820526693089085,0.5436416291447296,-0.5493165033838542,1.3058111546594968,0.5037580015397074,-0.3415185985695013
1,0,-1.2023981091359115,-1.1494309246462746,-0.6387053818363206,1.3915544539889328,0.3777712335000885,0.7031772707918938,1.6398282408849252
0,1,1.241133065045051,1.4109427781745174,-0.4721776338108206,0.7612716173163271,-1.1165303344684503,-0.3936287100951598,0.9027556082415688
1,0,0.4432453347002318,0.6697819694632224,3.8630947397863635,-2.4201560344596853,0.7552789980395088,0.10491946303533459,-2.409478703160087
1,0,-0.40451037879112073,-1.014674413971504,-0.13357121282563722,-0.019078561421185754,0.5193366452023711,-0.6927576139734678,0.03179590893579407
1,0,-1.3021340754290351,-1.1494309246462746,-0.2723443361802206,0.2610471437666396,0.881114919552649,0.9025965400441369,0.34223176558919766
1,0,-0.15517046305836832,-0.47564837127238396,-0.677561856375604,1.4615858802858894,0.362041743310946,-0.3936287100951598,1.699882970975949
1,0,-0.5042463450842161,-0.8799179032967337,0.2438916826988295,-0.7494062928037292,-1.3052842167381606,-0.2939190754690949,-0.8329198963693009
1,0,-0.2050384462049018,0.13075592676410228,1.132039672168163,-1.5197519820702476,-0.14130194274161448,0.6034676361657723,-1.6362325249916772
1,0,-0.15517046305836832,-0.4082701159350179,-0.777478505190904,-0.009074071950191864,-0.2671378642547546,-0.2939190754690949,-0.40565775384406666
0,1,0.34350936840713653,0.6697819694632224,0.9266554496033795,-1.4997430031282604,0.7080905274720813,0.304338732287521,-1.6925545985752535
1,0,-1.2522660922824733,-0.47564837127238396,-0.7497238805199873,0.35108754900558325,1.368729115416067,1.7999832516790042,0.10771931485952599
1,0,-1.601341974308321,-1.3515656906584494,0.24944260763301282,0.04094837540477688,1.8720728014686274,1.2017254439223881,0.3930037111721714
0,0,-0.1053024799118065,-0.6777831372845589,-0.40001560966643723,-0.2691907981960295,1.3372701350377818,-0.7924672485995893,-0.5132403406163035
0,1,-1.0029261765497208,-0.8799179032967337,0.41597035565851287,-0.9294871032816167,-0.031195511417616863,0.7031772707918938,-1.0183508454316754
1,0,-0.8533222271100637,-1.014674413971504,-0.6831127813097873,1.2715005803370083,0.6766315470937962,0.20462909766139945,1.431659355453887
0,1,1.4904729807778032,0.7371602248006268,-0.2723443361802206,0.3010651016506145,0.0002634689606681657,-1.889273229486643,0.4004690241870661
1,0,2.088888778536403,2.2868600975605444,1.0876322726946963,-1.1095679137595043,1.3215406448486393,-0.7924672485995893,-0.9605337549746972
0,1,-1.2522660922824733,-1.0820526693089085,0.3160537068432128,-0.3392222244929853,-0.44016225633532224,0.9025965400440803,-0.15223773677431449
0,1,-1.2023981091359115,-0.8125396479593293,0.7989841761171629,-0.8394466980426727,-0.45589174652446474,1.2017254439223881,-0.6633576231396342
1,0,0.293641385260603,0.4676472034510476,-0.5609924327577539,0.8513120225552707,-0.4716212367136073,0.10491946303527791,0.9547978295993275
0,1,-0.40451037879112073,-0.7451613926219632,-0.511034108350104,-0.03908754036317282,-1.3524726873055881,-0.2939190754690949,-0.26093425768751743
0,1,-1.102662142842816,-1.0820526693089085,0.22168798296209616,-0.3392222244929853,0.6923610372829389,0.6034676361657723,-0.2130350896259823
1,0,-0.7037182776704066,-0.07137883924807259,-1.0161682773607874,1.951805864364583,-1.163718805035878,1.3014350785484532,2.0236860373209433
1,0,-0.6538502945238731,0.19813418210150666,-0.4888304086133706,0.0009304175208020274,-0.3457853152004672,1.6005639824268176,-0.18874350827123396
0,1,0.293641385260603,1.1414297568249383,-0.8329877545327373,1.2114736435110458,1.6046714682532046,1.1020158092962666,1.2111883377116557
1,0,0.34350936840713653,1.1414297568249383,-0.7996822049276373,0.37109652794757103,1.6833189191989173,1.0023061746702018,0.09672654373157333
0,1,-0.1053024799118065,0.4002689481136815,0.1939333582911795,-0.8194377191006853,0.07891091990638074,0.8028869054180154,-0.9691618588911259
0,0,1.6899449133639939,1.545699288849288,-0.09471473828635388,0.2110246964116709,-0.7232930797398875,-1.0915961524778406,0.4010748480181182
1,0,-0.0055665136187112016,-0.3408918605976135,0.9877156238793963,-1.1695948505854665,-0.9435059423878827,-0.49333834472128135,-1.1120287981460653
0,1,0.2437734021140412,-0.07137883924807259,-0.4055665346006206,1.3215230276919772,1.006950841065789,-0.5930479793474029,1.7607584946445263
1,0,-0.40451037879112073,-0.9472961586340998,0.23834075776464617,-0.11912345613112324,0.7552789980395088,-0.5930479793473462,0.13777599396137877
0,1,-0.0055665136187112016,0.26551243743887276,-0.8551914542694706,1.2114736435110458,0.31485327274351843,0.40404836691358587,1.1908248399066284
0,1,-1.80081390689454,-1.8232134780201652,2.9860486001853963,-2.0900078819168915,-0.44016225633532224,0.9025965400441369,-1.9836724920997992
1,0,-0.8533222271100637,-1.3515656906584494,-0.5387887330210206,0.7312581489033454,-0.67610460917246,-0.2939190754690949,0.8046707757238819
1,0,-0.15517046305836832,0.6697819694632224,1.598317366639563,-1.4597250452442854,1.3529996252269245,1.3014350785485098,-1.3255621558875452
1,0,-0.8533222271100637,-0.4082701159350179,0.17172965855444616,-0.4392671192029228,0.47214817463494363,1.1020158092962666,-0.3986321516742901
1,0,-0.0055665136187112016,-0.3408918605976135,1.0487757981554129,-1.3996981084183229,-1.1165303344684503,-0.49333834472128135,-1.4699631974243401
1,0,0.1440374358209459,-0.2735136052602091,-0.011450864273603869,-0.28919977713801653,1.2428931939029269,-0.6927576139734678,-0.2881474733242731
1,0,-1.0029261765497208,-0.6777831372845589,0.7767804763804296,-0.759410782274723,-0.2828673544438971,1.0023061746702018,-0.5444598106196911
1,0,-1.2522660922824733,-0.7451613926219632,-0.4444230091399039,0.8513120225552707,1.3372701350377818,1.4011447131745747,1.054319050877732
1,0,-2.199757772066921,-2.5643742867314603,-0.6276035319679539,0.8613165120262646,0.2519353119869484,0.6034676361657723,0.9118625084115707
1,0,-0.9031902102566255,-0.8125396479593293,-1.3159182238066873,2.0418462696035267,-1.163718805035878,0.603467636165829,1.824233197975358
1,0,-0.5042463450842161,0.19813418210150666,2.164511709926263,-1.5597699399542229,1.1327867625789292,1.3014350785485098,-1.260895347598838
1,0,1.390737014484708,1.4783210335118835,-0.44997393407408726,1.1014242593301145,-1.0378828835227378,-0.5930479793474029,1.4057457296482587
1,0,0.2437734021140412,-0.3408918605976135,0.6324564280916629,-1.2396262768824227,-0.7232930797398875,-0.9918865178517757,-1.4020718429380998
1,0,-0.2050384462049018,0.6024037141258181,0.982164698945213,-1.149585871643479,0.1418288806629508,1.3014350785484532,-1.0812588103399094
0,1,0.4432453347002318,0.6697819694632224,0.09401670947587948,-0.11912345613112324,0.29912378255437594,0.10491946303533459,0.039202593838006485
1,0,0.49311331784679363,0.4676472034510476,-1.3270200736750541,1.7217026065317271,1.0384098214440742,-0.2939190754690949,1.4059411566905333
0,0,-0.40451037879112073,-1.014674413971504,-1.093881226439354,0.7512671278453332,0.6137135863372263,-0.6927576139734678,0.3687121298174231
1,0,0.4432453347002318,0.535025458788452,-0.31675173565368725,-0.29920426660901045,-1.619874020521011,-0.09449980621685183,-0.5020130570376203
1,0,2.088888778536403,2.4216166082353534,-0.710867405980704,0.601199785780427,0.6451725667155113,-0.5930479793473462,0.4821575278579017
1,0,1.839548862803651,2.084725331548408,-1.0217192022949706,0.9113389593812333,1.2586226840920693,-0.5930479793473462,0.6408931429455482
0,1,0.49311331784679363,-0.2735136052602091,0.27164630736974615,-0.7293973138617413,0.47214817463494363,-1.3907250563561486,-0.7860076348712521
1,0,1.7896808796571175,2.0173470762110037,0.19948428322536282,-0.169145903486092,-0.8491290012530276,-0.5930479793474029,0.034287603724796833
1,0,1.1413970987519555,0.9392949908127634,-0.1946313871016539,-0.12912794560211643,-0.67610460917246,-0.8921768832257109,-0.17264031998779622
0,0,0.04430146952785062,-0.6104048819471545,0.11622040921261281,-0.45927609814491055,-1.4783086088187283,-0.9918865178517757,-0.4639047837940487
1,0,0.5928492841398889,0.6024037141258181,-0.6831127813097873,1.3315275171629704,-0.6603751189833175,-0.2939190754690949,1.5146767630121913
0,1,-1.5016060080152256,-1.2841874353210452,-0.1779786122991039,0.31106959112160837,-0.8963174718204552,1.1020158092963233,0.48662303577387966
0,1,0.6427172672864507,0.4676472034510476,-0.8218859046643706,1.2514916013950206,-0.73902256992903,-0.5930479793474029,1.275737889774997
0,1,0.4432453347002318,0.13075592676410228,-0.03365456401033721,-0.18915488242807907,0.4564186844458011,-0.6927576139734678,-0.15285333195748016
1,0,-1.3021340754290351,-1.3515656906584494,-0.8662933041378373,0.6212087647224147,1.2586226840920693,0.603467636165829,0.3833300725795732
1,0,-1.3021340754290351,-0.9472961586340998,-0.5165850332842873,0.8112940646712958,-0.31432633482218214,1.201725443922445,0.9361931751747742
1,0,-1.2023981091359115,-0.4082701159350179,2.32548853301758,-1.7898731977870788,0.0002634689606681657,1.7999832516789476,-1.6317963311320407
0,1,1.6899449133639939,1.815212310198829,-0.777478505190904,0.8413075330842767,-1.163718805035878,-0.6927576139734678,0.756302582760887
1,0,-0.6538502945238731,-0.07137883924807259,0.010752835463129468,-0.1491369245441042,1.5732124878749196,1.2017254439223881,-0.06283963628574148
1,0,0.34350936840713653,0.7371602248006268,-0.6276035319679539,0.6212087647224147,-0.1727609231198995,0.40404836691364254,0.577447753671058
0,1,1.4904729807778032,1.6804557995240583,0.34935925644831284,-0.6293524191518038,0.42495970406751604,-0.49333834472128135,-0.5847373240325119
1,0,-0.8533222271100637,-0.9472961586340998,-0.511034108350104,-0.18915488242807907,0.5979840961480837,0.304338732287521,-0.47302145531616424
0,0,-1.2023981091359115,-0.3408918605976135,0.46592868006616284,-0.6893793559777665,1.8248843309012,1.899692886305069,-0.6107388920071641
0,0,-0.5042463450842161,0.13075592676410228,1.1375905971023463,-0.8494511875136667,-1.6985214714667234,1.2017254439223881,-0.4920462778816093
1,0,1.839548862803651,1.613077544186654,-1.060575676834254,1.1014242593301145,0.6923610372829389,-1.2910154217300838,0.8575728760676511
0,1,1.0416611324588603,0.7371602248006268,0.36601203125086285,-0.2391773297830478,0.9912213508766465,-0.9918865178517757,0.0367792985138003
0,1,0.3933773515536983,0.19813418210150666,-1.493547821700554,2.1018732064294894,-0.8491290012530276,-0.49333834472128135,1.709830207427733
0,1,0.3933773515536983,-0.20613534992284305,1.1764470716416295,-1.2096128084694417,1.1799752331463567,-1.0915961524778972,-1.086447398312304
0,0,-0.5541143282307779,0.06337767142673618,-0.960659028018954,2.2719495274363832,0.8339264489852214,1.201725443922445,2.5089509259933163
0,0,1.6400769302174603,0.9392949908127634,0.8489425005248129,-1.2096128084694417,-0.8333995110638851,-1.8892732294866996,-1.2472936254565172
1,0,1.8894168459502128,1.8825905655362332,-0.20018231203583722,0.0009304175208020274,0.7238200176612238,-0.9918865178517757,0.014500615694481495
1,0,0.7424532335795461,0.26551243743887276,0.021854685331496135,-0.5993389507388229,-0.8333995110638851,-1.0915961524778972,-0.7337895291754458
1,0,-1.3021340754290351,-1.014674413971504,-1.3547746983459708,1.2114736435110458,0.34631225312180347,1.1020158092963233,0.7326461392935323
1,0,2.088888778536403,2.2868600975605444,0.5824981036840129,-0.8294422085716792,-1.3367431971164456,-0.7924672485995893,-0.7677156637143387
1,0,0.8421891998726413,-0.07137883924807259,0.3771138811192295,-0.2291728403120539,-0.23567888387646954,-1.7895635948605781,0.059829918150104425
1,0,0.49311331784679363,0.33289069277627714,-0.727520180783254,0.7012446804903645,1.4788355467400645,-0.49333834472128135,0.606253699702353
1,0,0.7424532335795461,0.535025458788452,0.2994009320406628,-0.5493165033838542,0.849655939174364,-0.6927576139734678,-0.48984772365601864
0,1,1.3408690313381462,0.535025458788452,0.08846578454169614,-0.389244671847954,-1.1479893148467355,-1.889273229486643,-0.37483890927734215
1,0,-1.7010779406014163,-1.5537004566706243,0.09401670947587948,-0.2291728403120539,0.03172244933895319,1.1020158092962666,-0.12804386894070352
1,0,0.5928492841398889,0.6697819694632224,0.3160537068432128,-0.2791952876670227,1.7462368799554873,-0.19420944084297337,-0.058667268933175636
0,1,-0.0055665136187112016,-0.47564837127238396,2.181164484728813,-1.8198866662000601,0.42495970406751604,-0.6927576139734678,-1.7445772772287857
1,0,1.8894168459502128,1.815212310198829,-0.43332115927153725,-0.17915039295708515,1.2586226840920693,-1.0915961524778972,-0.406625117703326
1,0,-2.249625755213483,-2.6317525420688264,-0.28344618604858723,0.07096184381775855,-1.2109072756033055,0.603467636165829,0.05765090662874165
0,1,1.1413970987519555,0.6697819694632224,0.21613705802791283,-0.6493613980937917,0.7867379784177939,-1.2910154217300838,-0.6946064071993632
0,1,-1.102662142842816,-1.48632220133322,0.021854685331496135,0.37109652794757103,-1.5726855499535832,0.005209828409213037,0.7286985130395834
1,0,0.2437734021140412,0.4002689481136815,-0.5054831834159206,0.6312132541934079,1.0226803312549315,0.10491946303533459,0.6909126944157639
0,1,0.04430146952785062,-0.5430266266097884,-0.4555248590082706,0.4311234647735329,-0.15703143293075697,-0.8921768832257109,0.4468927180794272
1,0,0.4432453347002318,0.6024037141258181,-1.726686668936254,2.642115637863152,0.01599295914981068,0.005209828409213037,2.1074460676398923
1,0,1.6899449133639939,1.815212310198829,0.2771972323039295,-0.5993389507388229,0.12609939047380828,-0.6927576139734678,-0.5809655821166098
1,0,-1.2023981091359115,-0.8125396479593293,-0.35560821019297056,0.3010651016506145,0.17328786104123584,1.2017254439223881,0.33744380305346683
1,0,-0.30477441249802545,-0.5430266266097884,0.13842410894934615,-0.09911447718913546,-1.289554726549018,-0.19420944084297337,0.10009766021081165
0,0,-0.7037182776704066,-0.8125396479593293,0.14952595881771283,-0.08910998771814158,-1.1322598246575928,0.20462909766139945,0.12302125226963763
0,0,-0.3546423956445589,-0.0040005839106682,-0.9218025534796707,0.48114591212850166,1.7776958603337722,0.7031772707918938,0.1503614954838707
1,0,-0.8034542439635303,-1.216809179983679,1.7259886401257798,-1.2996532137083854,1.3529996252269245,-0.19420944084297337,-0.9792458942725022
0,1,0.09416945267438409,-0.6777831372845589,0.5713962538156462,-0.8794646559266479,-1.1165303344684503,-1.191305787103962,-0.8541335018082222
0,1,-1.2522660922824733,-1.0820526693089085,-0.944006253216404,1.4815948592278765,0.5822546059589412,0.9025965400440803,1.4705493368665576
1,0,2.2384927279760607,2.4889948635727195,0.7268221519727796,-0.7093883349197543,-1.5884150401427257,-0.7924672485995893,-0.4913622832336478
1,0,-0.9031902102566255,-1.3515656906584494,0.6602110527625795,-0.9995185295785729,-1.651333000899296,-0.19420944084297337,-0.9997657337113485
